codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,timestamp
901149,,28,-22.918996,-43.607523,2025-02-17 18:16:57,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],1285.8,285,1.0,2025-02-17 15:17:10.316930
901140,,14,-23.008328,-43.441026,2025-02-17 18:09:53,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],3081.5,224,0.0,2025-02-17 15:17:10.316930
901109,,28,-22.963006,-43.701445,2025-02-17 18:16:58,48.0,,volta,28 - CURRAL FALSO X PINGO D'ÁGUA [VOLTA],3036.7,222,1.0,2025-02-17 15:17:10.316930
901119,,11,-22.907722,-43.563487,2025-02-17 18:17:03,19.2,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],6041.7,70,1.0,2025-02-17 15:17:10.316930
901122,,14,-23.008262,-43.440788,2025-02-17 17:49:33,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],31488.9,27,0.0,2025-02-17 15:17:10.316930
901128,,14,-23.00861,-43.440175,2025-02-17 17:58:14,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],33153.699, ,0.0,2025-02-17 15:17:10.316930
901114,,14,-23.008776,-43.439997,2025-02-17 18:04:18,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],17344.2, ,0.0,2025-02-17 15:17:10.316930
901120,,14,-23.008804,-43.440216,2025-02-17 18:15:40,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1165.4,76,0.0,2025-02-17 15:17:10.316930
901106,,28,-22.936688,-43.667418,2025-02-17 18:17:01,0.0,,volta,28 - CURRAL FALSO X PINGO D'ÁGUA [VOLTA],32034.0,51,1.0,2025-02-17 15:17:10.316930
901107,,67,-22.853528,-43.384062,2025-02-17 18:16:45,0.0,,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],1622.3,292,1.0,2025-02-17 15:17:10.316930
901108,,14,-23.00873,-43.440083,2025-02-17 18:03:03,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],34396.1, ,0.0,2025-02-17 15:17:10.316930
901116,,17,-22.901639,-43.556247,2025-02-17 18:16:43,0.0,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],29162.9,257,1.0,2025-02-17 15:17:10.316930
901117,,14,-23.008606,-43.439813,2025-02-17 18:16:46,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],31297.6, ,1.0,2025-02-17 15:17:10.316930
901123,,28,-22.965015,-43.647055,2025-02-17 18:13:09,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],2520.6,57,0.0,2025-02-17 15:17:10.316930
901125,,28,-22.973102,-43.693253,2025-02-17 18:17:01,13.9,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],8086.9,26,1.0,2025-02-17 15:17:10.316930
901126,,14,-23.008077,-43.440511,2025-02-17 18:04:27,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],33113.5, ,0.0,2025-02-17 15:17:10.316930
901132,,67,-22.857325,-43.469521,2025-02-17 18:16:42,17.2,,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],29890.8,281,1.0,2025-02-17 15:17:10.316930
901133,,67,-22.901684,-43.554829,2025-02-17 17:50:46,5.1,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],33718.8,256,1.0,2025-02-17 15:17:10.316930
901134,,28,-22.982042,-43.697972,2025-02-17 18:16:52,24.5,,volta,28 - CURRAL FALSO X PINGO D'ÁGUA [VOLTA],51170.0,87,1.0,2025-02-17 15:17:10.316930
901136,,14,-22.918964,-43.607571,2025-02-17 18:07:04,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],31455.5,89,0.0,2025-02-17 15:17:10.316930
901137,,67,-22.920071,-43.608345,2025-02-17 17:33:02,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],33318.0,243,0.0,2025-02-17 15:17:10.316930
901139,,28,-22.946335,-43.676284,2025-02-17 18:16:44,36.4,,volta,28 - CURRAL FALSO X PINGO D'ÁGUA [VOLTA],3736.1,217,1.0,2025-02-17 15:17:10.316930
901143,,28,-22.75164,-43.28691,2025-02-17 02:31:03,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],6674.7, ,0.0,2025-02-17 15:17:10.316930
901144,,28,-22.978894,-43.648079,2025-02-17 18:16:40,46.6,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],29254.8,183,1.0,2025-02-17 15:17:10.316930
901145,,28,-22.965446,-43.647574,2025-02-17 18:16:41,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],3437.0,174,1.0,2025-02-17 15:17:10.316930
901147,,67,-22.849609,-43.398354,2025-02-17 18:16:54,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],28449.3,283,1.0,2025-02-17 15:17:10.316930
901153,,67,-22.901137,-43.55293,2025-02-17 18:17:03,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],33336.5,84,1.0,2025-02-17 15:17:10.316930
901135,,28,-22.920465,-43.607838,2025-02-17 18:15:49,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],32588.5,175,0.0,2025-02-17 15:17:10.316930
901150,,14,-23.008668,-43.439909,2025-02-17 18:16:39,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1640.0,49,1.0,2025-02-17 15:17:10.316930
901146,,28,-22.97516,-43.647939,2025-02-17 18:17:07,19.8,,volta,28 - CURRAL FALSO X PINGO D'ÁGUA [VOLTA],2518.4,359,1.0,2025-02-17 15:17:10.316930
901121,,14,-23.008258,-43.440687,2025-02-17 18:15:37,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],6279.3,182,0.0,2025-02-17 15:17:10.316930
901142,,67,-22.920225,-43.607434,2025-02-17 18:12:56,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],15252.1, ,0.0,2025-02-17 15:17:10.316930
901104,,28,-22.936792,-43.667382,2025-02-17 18:16:56,0.0,,volta,28 - CURRAL FALSO X PINGO D'ÁGUA [VOLTA],22577.7,38,1.0,2025-02-17 15:17:10.316930
901112,,67,-22.848523,-43.397615,2025-02-17 17:57:44,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],21897.9,260,0.0,2025-02-17 15:17:10.316930
901127,,67,-22.853092,-43.393892,2025-02-17 18:16:12,0.0,,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],30813.3,244,1.0,2025-02-17 15:17:10.316930
901130,,67,-22.853962,-43.383714,2025-02-17 18:17:06,0.0,,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],52363.5,111,1.0,2025-02-17 15:17:10.316930
901131,,67,-22.853485,-43.384255,2025-02-17 18:16:47,0.0,,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],32924.699,290,1.0,2025-02-17 15:17:10.316930
901152,,67,-22.920192,-43.60863,2025-02-09 08:01:37,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],2475.7,274,0.0,2025-02-17 15:17:10.316930
901148,,17,-22.920726,-43.608172,2025-02-17 18:17:06,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],30070.0,259,1.0,2025-02-17 15:17:10.316930
902177,,10,-23.015943,-43.518641,2025-02-17 18:16:54,59.8,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],33578.3,98,1.0,2025-02-17 15:17:10.316930
901154,,14,-23.007936,-43.439994,2025-02-17 18:00:23,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],19450.3,254,0.0,2025-02-17 15:17:10.316930
861039050290499,,0,-22.906338,-43.177584,2024-11-28 15:19:46,0.0,,,,0.0, ,1.0,2025-02-17 15:17:10.316930
902490,,14,-23.008583,-43.440072,2025-02-17 17:55:01,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],8095.8,33,0.0,2025-02-17 15:17:10.316930
902491,,14,-23.008614,-43.440137,2025-02-17 17:55:16,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],5150.3,35,0.0,2025-02-17 15:17:10.316930
902487,,14,-23.00862,-43.440039,2025-02-17 18:08:23,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],5202.0,30,0.0,2025-02-17 15:17:10.316930
902488,,14,-23.008609,-43.440071,2025-02-17 18:03:21,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],5837.7,45,0.0,2025-02-17 15:17:10.316930
902489,,14,-23.007985,-43.439863,2025-02-17 18:10:51,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],7414.8,72,0.0,2025-02-17 15:17:10.316930
00CF000457 - A16 MAX,,0,-23.000411,-43.393521,2025-02-13 02:57:30,56.0,,,,0.0,916,0.0,2025-02-17 15:17:10.316930
00B8006F63 - A8 PRO,,0,-22.899931,-43.542688,2025-02-17 18:17:08,35.0,,,,8584.0,226,1.0,2025-02-17 15:17:10.316930
00140007EF,,0,-22.90637,-43.177576,2025-02-07 12:14:38,0.0,,,,0.0, ,1.0,2025-02-17 15:17:10.316930
901008,,46,-23.001337,-43.364646,2025-02-17 18:17:41,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],149908.6,91,1.0,2025-02-17 15:18:11.610467
901011,RIV8A74,22,-22.964422,-43.391945,2025-02-17 18:02:02,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],160307.4, ,0.0,2025-02-17 15:18:11.610467
901018,,35,-22.965059,-43.391337,2025-02-17 18:17:50,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],131266.6, ,1.0,2025-02-17 15:18:11.610467
901012,,52,-22.965362,-43.39169,2025-02-17 17:40:58,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],134078.4,151,0.0,2025-02-17 15:18:11.610467
901014,,22,-22.999956,-43.354623,2025-02-17 18:17:56,41.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],159511.4,271,1.0,2025-02-17 15:18:11.610467
901007,,22,-23.000151,-43.346479,2025-02-17 18:17:44,20.4,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],152749.5,267,1.0,2025-02-17 15:18:11.610467
901009,,35,-22.924406,-43.373709,2025-02-17 18:17:54,22.7,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],116293.3,352,1.0,2025-02-17 15:18:11.610467
901013,,22,-23.006521,-43.312802,2025-02-17 18:17:41,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],152813.1,268,1.0,2025-02-17 15:18:11.610467
901010,RJM8G30,50,-22.972311,-43.40107,2025-02-17 18:17:23,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],166878.0,179,1.0,2025-02-17 15:18:11.610467
901015,,35,-22.878416,-43.336313,2025-02-17 18:17:54,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],164341.8,359,1.0,2025-02-17 15:18:11.610467
901047,,53,-22.937262,-43.395244,2025-02-17 18:17:59,57.7,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],37281.9,169,1.0,2025-02-17 15:18:11.610467
901017,,22,-22.964705,-43.392045,2025-02-17 18:17:53,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],135144.2, ,1.0,2025-02-17 15:18:11.610467
901063,,51,-22.934163,-43.395651,2025-02-17 18:15:53,56.6,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],225264.9,3,1.0,2025-02-17 15:18:11.610467
902319,,51,-22.957344,-43.393445,2025-02-17 18:17:31,53.5,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],15026.2,177,1.0,2025-02-17 15:18:11.610467
901006,RJA9F56,22,-23.006487,-43.315487,2025-02-17 18:17:44,34.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],155134.1,93,1.0,2025-02-17 15:18:11.610467
901005,RJB8E53,35,-22.928633,-43.373484,2025-02-17 18:17:19,52.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],195521.2,179,1.0,2025-02-17 15:18:11.610467
901004,RJQ8J80,53,-23.00073,-43.368473,2025-02-17 15:48:24,16.5,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],174478.1,228,1.0,2025-02-17 15:18:11.610467
902095,,40,-22.876911,-43.329769,2025-02-17 18:02:35,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],93648.7, ,0.0,2025-02-17 15:18:11.610467
902375,,71,-22.820708,-43.324886,2025-02-17 18:17:36,0.0,,volta,71 - TIG X VIGÁRIO GERAL / PRAÇA DOIS (EXPRESSO) [VOLTA],1872.1,36,1.0,2025-02-17 15:18:11.610467
13409,KPY9733,10,-22.915786,-43.628365,2023-04-27 00:10:13,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5, ,,2025-02-17 15:18:11.610467
KXM6403 SAVEIRO,KXM6403,0,-23.000818,-43.363584,2025-02-17 18:14:59,0.0,,,,19507.0, ,0.0,2025-02-17 15:18:11.610467
902090,,35,-23.001982,-43.366106,2025-02-17 16:57:14,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],92068.8, ,0.0,2025-02-17 15:18:11.610467
KRA7040 - GOL,KRA7040,0,-22.956989,-43.390444,2025-02-17 18:11:03,0.0,,,,48513.2, ,0.0,2025-02-17 15:18:11.610467
902334,,60,-22.898557,-43.211504,2025-02-17 18:14:57,2.9,,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],59390.8,117,1.0,2025-02-17 15:18:11.610467
LSG7008 ACELLO INFRA,LSG7008,0,-22.964554,-43.391436,2025-01-18 20:03:03,0.0,,,,49467.5, ,0.0,2025-02-17 15:18:11.610467
KXE9191 PKP,KXE9191,0,-22.97138,-43.400807,2025-02-17 18:12:48,0.0,,,,11141.3,264,0.0,2025-02-17 15:18:11.610467
901057,,52,-23.000682,-43.368469,2025-02-17 12:40:22,21.6,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],208074.9,245,1.0,2025-02-17 15:18:11.610467
901003,RKM8C54,22,-23.000192,-43.348948,2025-02-17 18:16:51,59.5,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],163455.3,91,1.0,2025-02-17 15:18:11.610467
902455,,31,-23.002342,-43.36585,2025-02-17 18:18:01,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],61071.3,269,1.0,2025-02-17 15:18:11.610467
KWB9798 - APOIO VAN,KWB9798,0,-23.000785,-43.364939,2025-02-17 17:21:22,0.0,,,,4072.0,115,0.0,2025-02-17 15:18:11.610467
901002,,53,-22.884517,-43.399356,2025-02-17 18:17:57,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],139339.4,10,1.0,2025-02-17 15:18:11.610467
902313,,71,-22.821047,-43.324432,2025-02-17 18:04:46,0.0,,volta,71 - TIG X VIGÁRIO GERAL / PRAÇA DOIS (EXPRESSO) [VOLTA],76503.9,287,0.0,2025-02-17 15:18:11.610467
902103,,41,-23.008611,-43.440363,2025-02-17 18:03:33,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],100175.1, ,0.0,2025-02-17 15:18:11.610467
901001,RJD7J89,22,-22.96518,-43.39107,2025-02-17 17:33:41,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],148091.6, ,0.0,2025-02-17 15:18:11.610467
901050,,22,-22.964471,-43.391953,2025-02-17 18:11:41,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],167449.4, ,0.0,2025-02-17 15:18:11.610467
901077,,52,-22.964579,-43.392225,2025-02-17 17:59:25,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],144713.7, ,0.0,2025-02-17 15:18:11.610467
903045,,17,-22.910965,-43.584424,2025-02-17 18:17:46,0.0,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],73685.4,236,1.0,2025-02-17 15:18:11.610467
902119,,40,-22.97321,-43.379534,2025-02-17 18:17:46,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],98580.7,269,1.0,2025-02-17 15:18:11.610467
901058,,51,-23.008373,-43.440624,2025-02-17 13:33:53,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],213238.7,254,0.0,2025-02-17 15:18:11.610467
902105,,40,-23.001354,-43.367055,2025-02-17 13:21:57,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],95367.3,91,1.0,2025-02-17 15:18:11.610467
901071,,53,-23.001428,-43.366257,2025-02-17 18:16:28,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],204481.7,72,1.0,2025-02-17 15:18:11.610467
903027,,38,-22.876951,-43.330188,2025-01-30 04:54:46,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],177751.5, ,0.0,2025-02-17 15:18:11.610467
901066,,51,-22.965715,-43.391385,2025-02-17 18:05:37,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],194096.2, ,0.0,2025-02-17 15:18:11.610467
903026,,42,-22.839696,-43.239634,2025-02-17 17:21:55,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],213367.8, ,0.0,2025-02-17 15:18:11.610467
903029,,42,-22.839815,-43.23946,2025-02-17 18:17:43,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],145947.4,141,1.0,2025-02-17 15:18:11.610467
902116,,41,-23.008681,-43.440465,2025-02-17 18:18:00,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],102753.3, ,1.0,2025-02-17 15:18:11.610467
902115,,0,-22.876017,-43.329414,2024-08-31 07:33:01,0.0,,,,54751.3, ,0.0,2025-02-17 15:18:11.610467
903028,,42,-22.849541,-43.307718,2025-02-17 18:17:56,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],211970.4,47,1.0,2025-02-17 15:18:11.610467
901061,,51,-23.008579,-43.440287,2025-02-17 12:38:13,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],234686.9, ,0.0,2025-02-17 15:18:11.610467
903030,,42,-22.821238,-43.233398,2025-02-17 18:17:51,23.7,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0,124,1.0,2025-02-17 15:18:11.610467
903057,,17,-22.920533,-43.60797,2023-06-26 07:59:59,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8, ,,2025-02-17 15:18:11.610467
901051,,35,-23.001397,-43.365968,2025-02-17 18:17:45,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],151228.7,94,1.0,2025-02-17 15:18:11.610467
901064,,52,-23.001407,-43.364442,2025-02-17 12:43:48,14.3,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],222691.2,67,1.0,2025-02-17 15:18:11.610467
902107,,40,-22.964775,-43.391828,2025-02-17 17:29:51,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],104149.3, ,0.0,2025-02-17 15:18:11.610467
901049,,50,-22.975044,-43.364146,2025-02-17 18:17:42,38.8,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],97796.4,202,1.0,2025-02-17 15:18:11.610467
901073,,53,-23.002187,-43.365941,2025-02-17 18:08:32,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],25594.0, ,0.0,2025-02-17 15:18:11.610467
901048,,51,-23.008406,-43.4408,2025-02-17 18:13:32,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],170184.7, ,0.0,2025-02-17 15:18:11.610467
901065,,53,-22.934976,-43.395621,2025-02-17 18:17:03,58.7,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],199517.3,351,1.0,2025-02-17 15:18:11.610467
903031,,38,-22.877015,-43.329906,2025-02-17 16:51:48,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],156251.5,160,0.0,2025-02-17 15:18:11.610467
902092,,41,-22.919801,-43.367569,2025-02-17 18:17:44,51.1,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],96175.8,252,1.0,2025-02-17 15:18:11.610467
903032,,42,-22.842,-43.275967,2025-02-17 18:17:58,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],137167.0,81,1.0,2025-02-17 15:18:11.610467
901075,,53,-23.001972,-43.365879,2025-02-17 17:37:59,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],226854.7, ,0.0,2025-02-17 15:18:11.610467
903055,,17,-22.932233,-43.658153,2025-02-17 18:17:58,0.0,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],63039.0,245,1.0,2025-02-17 15:18:11.610467
902112,,40,-22.876349,-43.3298,2025-02-17 17:37:05,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],96284.0, ,0.0,2025-02-17 15:18:11.610467
903037,,17,-22.916543,-43.684566,2025-02-17 18:17:36,11.1,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],79786.3,166,1.0,2025-02-17 15:18:11.610467
903002,,42,-22.845558,-43.239076,2025-02-17 18:17:58,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],25672.2,44,1.0,2025-02-17 15:18:11.610467
901080,,53,-22.899434,-43.397783,2025-02-17 18:17:13,52.5,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],201950.8,182,1.0,2025-02-17 15:18:11.610467
902110,,40,-23.002219,-43.36692,2025-02-17 17:18:05,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],95138.7, ,0.0,2025-02-17 15:18:11.610467
902114,,40,-22.876854,-43.33004,2025-02-17 18:03:11,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],83498.6, ,0.0,2025-02-17 15:18:11.610467
902078,,35,-23.002141,-43.365365,2025-02-17 18:00:00,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],98073.7, ,1.0,2025-02-17 15:18:11.610467
902111,,40,-22.964416,-43.391846,2025-02-17 18:04:54,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],98718.2, ,0.0,2025-02-17 15:18:11.610467
902025,,43,-22.839762,-43.240161,2025-02-17 18:04:53,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],90075.7, ,0.0,2025-02-17 15:18:11.610467
903054,,17,-22.918328,-43.607133,2025-02-17 17:31:23,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],135941.6,187,0.0,2025-02-17 15:18:11.610467
903021,,38,-22.876103,-43.329665,2024-12-04 15:04:51,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],156790.4, ,0.0,2025-02-17 15:18:11.610467
903056,,14,-23.008006,-43.440176,2025-02-17 17:47:25,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],140274.6, ,0.0,2025-02-17 15:18:11.610467
903000,,42,-22.876583,-43.329527,2025-02-17 18:17:47,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],160671.6,96,0.0,2025-02-17 15:18:11.610467
903058,,17,-22.917739,-43.68425,2025-02-17 18:17:57,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],70968.0,170,1.0,2025-02-17 15:18:11.610467
901072,,53,-22.994594,-43.365964,2025-02-17 18:17:42,41.9,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],177108.5,181,1.0,2025-02-17 15:18:11.610467
902045,,41,-22.878004,-43.336293,2025-02-17 18:17:43,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],113584.7, ,1.0,2025-02-17 15:18:11.610467
903008,,42,-22.856182,-43.326118,2025-02-17 18:17:43,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],156186.5,78,1.0,2025-02-17 15:18:11.610467
903007,,42,-22.876239,-43.329509,2025-02-17 14:31:44,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],187800.8,332,0.0,2025-02-17 15:18:11.610467
903004,,38,-22.803928,-43.341445,2025-02-17 18:17:49,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],144552.8,261,1.0,2025-02-17 15:18:11.610467
903006,,38,-22.876528,-43.329513,2025-02-17 14:18:57,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],163333.9,84,0.0,2025-02-17 15:18:11.610467
901046,,35,-22.964593,-43.392154,2025-02-17 17:59:52,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],2928.3,86,0.0,2025-02-17 15:18:11.610467
903005,,42,-22.87742,-43.336059,2025-02-17 18:17:55,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],149566.8,23,1.0,2025-02-17 15:18:11.610467
903022,,42,-22.852507,-43.312603,2025-02-17 18:17:47,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],211203.3,229,1.0,2025-02-17 15:18:11.610467
903035,,17,-22.917921,-43.684286,2025-02-17 18:17:35,4.5,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],11679.6,174,1.0,2025-02-17 15:18:11.610467
901059,,51,-22.96495,-43.391446,2025-02-17 17:24:31,0.1,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],222013.7,72,0.0,2025-02-17 15:18:11.610467
903003,,42,-22.840321,-43.281444,2025-02-17 18:18:00,39.9,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],144149.2,305,1.0,2025-02-17 15:18:11.610467
901019,,22,-22.964594,-43.392027,2025-02-17 17:48:02,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],164071.8, ,0.0,2025-02-17 15:18:11.610467
